response_id,date_time,optional_text
53052,2015-03-29 22:20:57,165
53077,2015-03-29 23:19:41,122
53100,2015-03-30 00:19:05,91
53139,2015-03-30 08:11:20,18
53176,2015-03-30 09:23:08,39
53196,2015-03-30 10:10:57,56
53217,2015-03-30 11:24:02,72
53239,2015-03-30 12:12:10,88
53266,2015-03-30 13:26:28,73
53291,2015-03-30 14:15:17,90
53314,2015-03-30 15:17:45,79
53340,2015-03-30 16:20:16,86
53365,2015-03-30 17:26:04,119
53390,2015-03-30 18:20:57,131
53404,2015-03-30 18:22:38,93
53430,2015-03-30 20:23:43,153
53456,2015-03-30 21:23:17,171
53482,2015-03-31 09:15:15,42
53502,2015-03-31 10:20:43,64
53524,2015-03-31 11:14:54,82
53547,2015-03-31 13:22:36,139
53570,2015-03-31 15:17:09,166
53605,2015-03-31 16:33:04,206
53627,2015-03-31 17:13:41,178
53649,2015-03-31 18:21:59,184
53669,2015-03-31 19:16:55,182
53689,2015-03-31 20:12:28,154
53711,2015-03-31 22:18:54,195
53736,2015-04-01 00:16:58,113
53760,2015-04-01 01:09:15,48
53784,2015-04-01 08:14:59,20
53815,2015-04-01 09:19:30,49
53837,2015-04-01 10:21:12,78
53860,2015-04-01 11:20:51,66
53881,2015-04-01 12:15:12,76
53904,2015-04-01 13:16:17,58
53927,2015-04-01 14:07:02,61
53952,2015-04-01 15:24:21,79
53975,2015-04-01 16:16:34,68
53999,2015-04-01 18:27:29,79
54024,2015-04-01 19:24:14,78
54048,2015-04-01 20:13:25,76
54073,2015-04-01 21:09:43,95
54094,2015-04-01 21:09:50,95
54114,2015-04-01 22:04:31,
54130,2015-04-01 23:11:39,65
54151,2015-04-02 00:18:12,50
54192,2015-04-02 08:11:02,24
54211,2015-04-02 09:36:44,85
54233,2015-04-02 10:17:42,89
54276,2015-04-02 11:19:28,115
54299,2015-04-02 14:16:08,141
54323,2015-04-02 15:23:56,146
54347,2015-04-02 17:23:26,80
54367,2015-04-02 18:18:15,65
54388,2015-04-02 19:21:25,60
54409,2015-04-02 20:24:15,70
54431,2015-04-02 21:16:22,112
54454,2015-04-02 22:31:17,109
54477,2015-04-02 23:22:13,110
54499,2015-04-03 00:25:51,78
54554,2015-04-03 08:37:53,31
54571,2015-04-03 09:12:18,43
54588,2015-04-03 10:12:19,113
54608,2015-04-03 11:21:29,89
54627,2015-04-03 12:16:44,182
54652,2015-04-03 13:17:06,110
54699,2015-04-03 14:33:34,102
54724,2015-04-03 15:14:43,96
54750,2015-04-03 16:16:08,75
54776,2015-04-03 17:08:05,46
54799,2015-04-03 18:32:51,36
54823,2015-04-03 19:17:17,34
54846,2015-04-03 20:33:02,19
54869,2015-04-03 21:19:23,14
54900,2015-04-04 08:15:43,3
54922,2015-04-04 09:14:47,3
54943,2015-04-04 10:17:45,9
54967,2015-04-04 11:15:35,23
54992,2015-04-04 12:25:10,46
55017,2015-04-04 13:25:15,60
55042,2015-04-04 14:32:36,
55051,2015-04-04 14:35:56,65
55077,2015-04-04 15:35:37,90
55103,2015-04-04 16:34:43,87
55129,2015-04-04 17:20:00,73
55153,2015-04-04 18:20:02,70
55174,2015-04-04 19:23:31,62
55197,2015-04-04 20:23:44,55
55218,2015-04-05 12:37:02,15
55236,2015-04-05 13:19:28,30
55254,2015-04-05 14:22:04,45
55272,2015-04-05 17:41:54,97
55292,2015-04-05 18:24:48,107
55313,2015-04-05 19:21:26,87
55335,2015-04-05 20:19:27,135
55358,2015-04-05 21:15:32,128
55385,2015-04-05 22:15:28,130
55412,2015-04-05 23:16:36,113
55440,2015-04-06 00:07:08,1
55449,2015-04-06 00:15:14,108
55477,2015-04-06 01:13:47,45
55503,2015-04-06 09:31:57,64
55521,2015-04-06 10:17:48,92
55541,2015-04-06 12:26:12,125
55564,2015-04-06 15:10:24,78
55589,2015-04-06 16:04:10,89
55614,2015-04-06 17:17:23,169
55641,2015-04-06 22:23:01,145
55670,2015-04-06 23:14:42,127
55699,2015-04-07 00:22:03,98
55728,2015-04-07 01:19:23,89
55754,2015-04-07 08:37:26,28
55771,2015-04-07 09:22:01,47
55793,2015-04-07 10:16:03,79
55813,2015-04-07 11:22:12,79
55835,2015-04-07 14:20:10,145
55859,2015-04-07 15:21:25,152
55884,2015-04-07 16:16:09,163
55906,2015-04-07 17:11:35,173
55941,2015-04-07 18:13:16,53
55962,2015-04-07 19:18:36,143
55984,2015-04-07 19:25:50,53
56005,2015-04-07 21:24:23,185
56029,2015-04-07 22:23:58,190
56053,2015-04-07 23:24:53,180
56078,2015-04-08 00:31:32,180
56103,2015-04-08 01:20:47,101
56148,2015-04-08 08:18:33,20
56169,2015-04-08 09:09:00,69
56194,2015-04-08 10:18:15,97
56217,2015-04-08 11:10:03,76
56241,2015-04-08 12:23:43,86
56267,2015-04-08 13:08:00,66
56294,2015-04-08 14:14:29,74
56319,2015-04-08 15:07:14,68
56345,2015-04-08 16:13:04,168
56369,2015-04-08 17:18:46,117
56394,2015-04-08 18:24:42,130
56419,2015-04-08 19:20:20,145
56444,2015-04-08 20:22:17,157
56469,2015-04-08 22:22:35,200
56492,2015-04-08 23:47:09,160
56516,2015-04-09 00:21:35,140
56540,2015-04-09 08:31:41,38
56558,2015-04-09 09:22:06,57
56579,2015-04-09 10:19:29,63
56603,2015-04-09 12:26:53,162
56628,2015-04-09 15:29:45,166
56653,2015-04-09 16:21:55,184
56691,2015-04-09 17:24:08,156
56717,2015-04-09 18:21:46,121
56741,2015-04-09 19:10:52,94
56766,2015-04-09 20:14:04,85
56789,2015-04-09 21:32:39,95
56813,2015-04-09 22:08:32,85
56837,2015-04-09 23:11:22,72
56876,2015-04-10 09:39:49,72
56904,2015-04-10 10:18:46,140
56932,2015-04-10 11:15:21,185
56960,2015-04-10 13:33:02,102
56986,2015-04-10 14:15:51,106
57012,2015-04-10 15:18:56,87
57037,2015-04-10 16:16:36,87
57062,2015-04-10 17:17:33,37
57086,2015-04-10 18:24:38,38
57109,2015-04-10 19:20:41,39
57131,2015-04-10 20:23:03,34
57154,2015-04-10 21:19:33,27
57202,2015-04-11 08:27:35,5
57223,2015-04-11 09:19:59,7
57244,2015-04-11 09:35:59,7
57265,2015-04-11 10:31:52,8
57287,2015-04-11 12:18:12,43
57310,2015-04-11 13:18:34,50
57332,2015-04-11 15:14:49,71
57357,2015-04-11 16:20:26,73
57383,2015-04-11 17:14:19,84
57409,2015-04-11 19:15:35,46
57445,2015-04-12 12:59:42,80
57471,2015-04-12 13:36:46,160
57497,2015-04-12 15:19:44,173
57525,2015-04-12 16:29:40,127
57548,2015-04-12 18:33:47,145
57570,2015-04-12 18:55:47,160
57594,2015-04-12 19:20:16,160
57618,2015-04-12 20:15:15,137
57641,2015-04-12 21:25:21,102
57668,2015-04-12 22:10:34,108
57693,2015-04-12 23:23:58,90
57741,2015-04-13 01:09:25,55
57761,2015-04-13 08:29:54,26
57779,2015-04-13 10:14:50,62
57798,2015-04-13 11:32:51,122
57821,2015-04-13 12:18:50,134
57845,2015-04-13 13:21:53,85
57868,2015-04-13 14:23:04,78
57890,2015-04-13 15:29:41,90
57913,2015-04-13 16:16:22,87
57960,2015-04-13 17:24:35,102
57992,2015-04-13 18:17:59,111
58015,2015-04-13 19:12:15,122
58037,2015-04-13 20:33:30,135
58060,2015-04-13 21:21:52,129
58083,2015-04-13 23:26:36,106
58108,2015-04-14 00:21:25,86
58133,2015-04-14 01:23:12,64
58157,2015-04-14 08:26:08,28
58175,2015-04-14 09:19:39,26
58193,2015-04-14 10:16:18,65
58212,2015-04-14 11:19:32,79
58233,2015-04-14 12:19:46,111
58257,2015-04-14 15:13:39,126
58282,2015-04-14 18:20:17,154
58305,2015-04-14 19:29:08,127
58327,2015-04-14 20:17:27,149
58350,2015-04-14 22:26:00,144
58379,2015-04-14 23:17:33,92
58408,2015-04-15 00:21:55,93
58436,2015-04-15 01:22:08,48
58470,2015-04-15 08:12:57,23
58489,2015-04-15 09:16:43,39
58511,2015-04-15 10:11:29,58
58533,2015-04-15 11:11:58,92
58556,2015-04-15 12:23:30,85
58580,2015-04-15 13:19:15,80
58604,2015-04-15 14:44:07,96
58627,2015-04-15 15:23:40,
58652,2015-04-15 16:21:42,106
58676,2015-04-15 17:21:01,111
58700,2015-04-15 18:25:42,98
58724,2015-04-15 19:28:49,115
58748,2015-04-15 20:19:52,125
58772,2015-04-15 21:17:34,189
58795,2015-04-15 22:17:21,148
58819,2015-04-15 23:17:52,138
58843,2015-04-16 00:17:12,102
58883,2015-04-16 08:22:49,18
58906,2015-04-16 09:15:19,48
58931,2015-04-16 10:15:01,109
58957,2015-04-16 10:33:38,53
58981,2015-04-16 11:16:07,166
59005,2015-04-16 12:19:26,121
59028,2015-04-16 14:27:34,141
59053,2015-04-16 15:21:53,146
59078,2015-04-16 16:20:00,118
59102,2015-04-16 18:19:23,102
59125,2015-04-16 19:13:42,95
59146,2015-04-16 20:09:16,88
59167,2015-04-16 21:18:02,97
59191,2015-04-16 22:20:10,106
59214,2015-04-16 23:21:38,86
59236,2015-04-17 00:15:03,68
59258,2015-04-17 09:15:34,65
59274,2015-04-17 11:15:20,114
59300,2015-04-17 12:20:01,80
59321,2015-04-17 13:26:49,60
59343,2015-04-17 14:20:28,60
59367,2015-04-17 15:16:19,75
59390,2015-04-17 16:29:26,55
59410,2015-04-17 17:21:34,54
59432,2015-04-17 18:15:25,40
59453,2015-04-17 19:25:59,33
59475,2015-04-17 20:16:25,30
59499,2015-04-17 21:13:49,29
59542,2015-04-18 08:36:14,9
59561,2015-04-18 09:12:39,9
59573,2015-04-18 10:52:01,18
59596,2015-04-18 11:47:06,18
59619,2015-04-18 13:15:25,0
59628,2015-04-18 13:16:45,20
59648,2015-04-18 14:19:14,30
59670,2015-04-18 15:24:50,35
59690,2015-04-18 16:31:03,40
59709,2015-04-18 17:11:58,78
59732,2015-04-18 18:21:14,59
59755,2015-04-18 19:14:24,84
59777,2015-04-18 20:13:20,45
59799,2015-04-18 21:12:50,32
59853,2015-04-19 13:21:21,88
59875,2015-04-19 14:13:06,97
59900,2015-04-19 15:20:13,126
59926,2015-04-19 16:08:54,171
59950,2015-04-19 17:21:20,169
59973,2015-04-19 18:12:43,175
59995,2015-04-19 19:09:42,145
60016,2015-04-19 20:10:14,137
60037,2015-04-19 21:16:30,127
60063,2015-04-19 22:12:15,152
60088,2015-04-19 23:14:10,144
60115,2015-04-20 00:12:58,122
60141,2015-04-20 08:30:42,22
60159,2015-04-20 09:16:45,37
60180,2015-04-20 10:20:29,68
60204,2015-04-20 10:21:04,68
60228,2015-04-20 10:21:18,68
60252,2015-04-20 12:23:01,72
60275,2015-04-20 13:09:55,152
60298,2015-04-20 14:13:02,120
60321,2015-04-20 15:08:13,165
60343,2015-04-20 16:08:08,207
60366,2015-04-20 17:18:27,126
60389,2015-04-20 18:12:14,79
60411,2015-04-20 20:17:32,167
60434,2015-04-20 21:10:04,187
60456,2015-04-20 22:22:00,146
60479,2015-04-20 23:20:45,110
60503,2015-04-21 00:25:40,105
60527,2015-04-21 08:22:39,32
60550,2015-04-21 09:19:56,45
60575,2015-04-21 10:15:05,76
60602,2015-04-21 11:17:17,156
60630,2015-04-21 13:19:28,122
60656,2015-04-21 15:31:57,162
60680,2015-04-21 16:23:36,134
60704,2015-04-21 17:23:11,160
60730,2015-04-21 18:21:05,147
60754,2015-04-21 19:17:29,147
60779,2015-04-21 21:16:53,158
60805,2015-04-21 22:16:37,139
60830,2015-04-21 23:09:57,141
60855,2015-04-22 00:08:10,72
60879,2015-04-22 01:06:33,46
60903,2015-04-22 08:43:47,23
60938,2015-04-22 09:19:26,39
60954,2015-04-22 11:12:53,84
60976,2015-04-22 12:30:08,88
61003,2015-04-22 14:42:58,75
61030,2015-04-22 16:18:22,84
61057,2015-04-22 18:19:52,144
61081,2015-04-22 18:19:52,144
61105,2015-04-22 19:11:02,155
61130,2015-04-22 20:16:21,136
61153,2015-04-22 22:15:54,148
61177,2015-04-22 23:13:40,132
61200,2015-04-23 01:16:39,78
61241,2015-04-23 09:24:25,58
61269,2015-04-23 10:16:41,109
61298,2015-04-23 11:15:45,156
61321,2015-04-23 15:38:54,154
61344,2015-04-23 16:10:25,95
61366,2015-04-23 17:16:11,60
61387,2015-04-23 18:22:40,65
61408,2015-04-23 19:22:56,60
61429,2015-04-23 20:26:18,60
61452,2015-04-23 21:31:56,156
61479,2015-04-23 22:24:26,128
61506,2015-04-23 23:22:41,109
61564,2015-04-24 08:31:11,38
61585,2015-04-24 09:30:24,74
61620,2015-04-24 10:50:18,
61629,2015-04-24 10:51:28,123
61654,2015-04-24 11:14:38,135
61680,2015-04-24 12:15:14,109
61705,2015-04-24 13:11:15,99
61730,2015-04-24 14:49:22,105
61756,2015-04-24 15:16:16,92
61783,2015-04-24 16:25:38,101
61810,2015-04-24 17:24:14,45
61831,2015-04-24 18:15:50,40
61853,2015-04-24 19:37:11,38
61875,2015-04-24 20:25:00,25
61896,2015-04-25 08:11:20,4
61919,2015-04-25 09:12:48,7
61941,2015-04-25 10:19:09,12
61963,2015-04-25 14:14:17,76
61986,2015-04-25 15:15:02,98
62013,2015-04-25 16:18:42,103
62040,2015-04-25 17:15:36,102
62066,2015-04-25 20:11:27,7
62085,2015-04-25 20:14:01,7
62110,2015-04-25 21:08:47,47
62136,2015-04-25 21:09:16,47
62173,2015-04-26 13:11:53,85
62199,2015-04-26 14:50:59,92
62225,2015-04-26 15:20:05,117
62252,2015-04-26 16:05:36,157
62270,2015-04-26 16:07:45,
62278,2015-04-26 17:11:21,146
62301,2015-04-26 18:36:06,148
62322,2015-04-26 19:23:01,154
62344,2015-04-26 20:16:06,158
62365,2015-04-26 21:23:04,153
62389,2015-04-26 23:19:27,103
62413,2015-04-27 00:20:55,86
62436,2015-04-27 01:17:44,57
62457,2015-04-27 02:21:49,43
62479,2015-04-27 03:21:30,27
62501,2015-04-27 04:18:39,14
62522,2015-04-27 05:28:44,13
62543,2015-04-27 06:19:29,6
62562,2015-04-27 07:16:11,8
62581,2015-04-27 08:17:44,19
62617,2015-04-27 09:16:14,42
62641,2015-04-27 10:14:33,102
62666,2015-04-27 11:37:16,96
62690,2015-04-27 12:18:37,104
62713,2015-04-27 14:20:16,147
62734,2015-04-27 15:07:02,163
62757,2015-04-27 15:07:43,163
62780,2015-04-27 15:07:44,163
62803,2015-04-27 15:11:44,163
62826,2015-04-27 15:13:44,163
62849,2015-04-27 15:15:38,79
62868,2015-04-27 15:16:10,79
62891,2015-04-27 15:17:44,163
62914,2015-04-27 15:19:44,163
62937,2015-04-27 15:19:44,163
62960,2015-04-27 15:19:44,163
62983,2015-04-27 15:23:44,163
63006,2015-04-27 15:23:44,163
63029,2015-04-27 15:23:44,163
63052,2015-04-27 15:23:44,163
63074,2015-04-27 16:04:50,
63077,2015-04-27 16:05:58,
63081,2015-04-27 16:09:30,197
63104,2015-04-27 17:15:14,155
63127,2015-04-27 18:34:57,100
63150,2015-04-27 19:24:00,95
63175,2015-04-27 20:20:33,130
63200,2015-04-27 21:27:16,85
63224,2015-04-27 22:18:01,198
63249,2015-04-28 00:18:30,134
63274,2015-04-28 02:31:10,60
63292,2015-04-28 03:14:00,45
63309,2015-04-28 04:20:00,37
63326,2015-04-28 05:23:08,22
63343,2015-04-28 06:20:58,15
63360,2015-04-28 07:19:35,16
63377,2015-04-28 08:22:10,23
63396,2015-04-28 09:14:14,33
63416,2015-04-28 10:17:41,56
63439,2015-04-28 11:21:52,72
63462,2015-04-28 12:23:39,94
63490,2015-04-28 13:26:11,94
63518,2015-04-28 13:52:24,112
63545,2015-04-28 14:18:42,118
63573,2015-04-28 15:39:57,124
63600,2015-04-28 16:35:44,132
63627,2015-04-28 17:13:08,96
63654,2015-04-28 18:18:40,92
63681,2015-04-28 19:10:13,105
63708,2015-04-28 20:04:55,125
63735,2015-04-28 21:33:47,189
63759,2015-04-28 22:21:41,203
63783,2015-04-28 23:22:19,225
63808,2015-04-29 00:13:07,182
63834,2015-04-29 01:24:59,112
63859,2015-04-29 02:26:47,77
63879,2015-04-29 03:21:58,46
63901,2015-04-29 04:15:05,28
63921,2015-04-29 05:15:29,20
63942,2015-04-29 06:21:12,13
63963,2015-04-29 07:20:37,13
64003,2015-04-29 08:21:55,23
64023,2015-04-29 09:17:37,69
64043,2015-04-29 10:25:08,93
64066,2015-04-29 12:21:02,147
64092,2015-04-29 13:16:26,88
64120,2015-04-29 14:43:48,88
64148,2015-04-29 15:13:58,112
64174,2015-04-29 16:09:41,98
64202,2015-04-29 17:05:13,112
64230,2015-04-29 19:17:08,145
64256,2015-04-29 20:17:05,152
64283,2015-04-29 21:17:56,173
64309,2015-04-29 22:28:47,142
64338,2015-04-29 23:23:48,118
64369,2015-04-30 00:25:42,94
64399,2015-04-30 01:29:32,83
64426,2015-04-30 02:26:09,88
64448,2015-04-30 03:20:41,54
64469,2015-04-30 04:20:59,34
64489,2015-04-30 05:20:26,25
64510,2015-04-30 06:20:31,25
64531,2015-04-30 07:19:42,21
64551,2015-04-30 08:27:09,18
64569,2015-04-30 09:30:55,42
64590,2015-04-30 10:22:14,78
64612,2015-04-30 11:17:43,87
64634,2015-04-30 15:20:48,157
64659,2015-04-30 16:24:22,177
64685,2015-04-30 17:33:11,168
64711,2015-04-30 18:22:14,120
64737,2015-04-30 19:30:36,158
64763,2015-04-30 20:37:40,172
64790,2015-04-30 21:19:26,188
64817,2015-04-30 23:14:20,189
64843,2015-05-01 00:11:34,169
64870,2015-05-01 01:15:16,131
64896,2015-05-01 02:21:20,95
64920,2015-05-01 03:22:44,59
64943,2015-05-01 07:21:02,22
64965,2015-05-01 09:36:47,73
64990,2015-05-01 10:25:35,84
65017,2015-05-01 11:29:29,140
65043,2015-05-01 12:25:42,75
65067,2015-05-01 13:37:17,130
65090,2015-05-01 15:30:01,130
65114,2015-05-01 16:21:28,140
65139,2015-05-01 17:16:00,121
65167,2015-05-01 19:20:37,115
65193,2015-05-01 20:16:17,132
65221,2015-05-01 21:15:04,191
65248,2015-05-02 02:20:10,45
65266,2015-05-02 03:19:57,36
65286,2015-05-02 04:20:11,20
65304,2015-05-02 05:19:46,9
65321,2015-05-02 06:19:24,11
65334,2015-05-02 07:19:31,10
65344,2015-05-02 11:13:45,72
65365,2015-05-02 12:20:05,
65374,2015-05-02 14:26:58,163
65402,2015-05-02 15:25:50,212
65429,2015-05-02 16:29:22,208
65455,2015-05-02 17:16:44,180
65481,2015-05-02 18:15:08,165
65508,2015-05-02 19:32:26,157
65535,2015-05-02 20:26:41,143
65562,2015-05-02 21:20:15,135
65588,2015-05-03 13:20:41,191
65616,2015-05-03 14:33:09,221
65644,2015-05-03 15:22:53,235
65672,2015-05-03 16:25:34,186
65699,2015-05-03 17:16:29,194
65726,2015-05-03 18:13:08,203
65753,2015-05-03 19:11:00,187
65779,2015-05-03 20:11:09,234
65806,2015-05-03 22:19:59,205
65833,2015-05-04 01:03:15,171
65860,2015-05-04 02:23:32,136
65884,2015-05-04 03:22:48,94
65908,2015-05-04 04:22:40,72
65932,2015-05-04 05:22:09,73
65955,2015-05-04 06:22:53,74
65978,2015-05-04 07:21:18,70
66003,2015-05-04 09:20:07,83
66027,2015-05-04 10:21:50,92
66050,2015-05-04 13:28:45,148
66078,2015-05-04 14:24:34,166
66103,2015-05-04 15:17:14,191
66130,2015-05-04 16:19:06,203
66156,2015-05-04 17:14:35,197
66183,2015-05-04 18:19:55,191
66209,2015-05-04 19:12:21,153
66234,2015-05-04 20:19:45,142
66262,2015-05-04 22:18:33,
66283,2015-05-04 23:18:43,168
66308,2015-05-05 00:27:05,156
66333,2015-05-05 01:30:09,143
66359,2015-05-05 02:16:09,94
66382,2015-05-05 03:20:45,72
66405,2015-05-05 04:21:02,59
66428,2015-05-05 05:19:17,54
66451,2015-05-05 06:18:10,62
66475,2015-05-05 07:16:17,64
66499,2015-05-05 09:16:29,69
66523,2015-05-05 10:13:36,73
66547,2015-05-05 11:12:40,86
66570,2015-05-05 12:13:46,217
66601,2015-05-05 13:24:53,197
66623,2015-05-05 14:31:39,213
66644,2015-05-05 14:34:24,204
66667,2015-05-05 15:10:01,197
66687,2015-05-05 16:27:46,93
66713,2015-05-05 18:13:12,189
66739,2015-05-05 19:21:13,143
66765,2015-05-05 20:15:28,144
66790,2015-05-05 21:22:16,147
66816,2015-05-05 23:15:13,137
66863,2015-05-06 00:14:32,112
66888,2015-05-06 01:13:20,91
66913,2015-05-06 02:19:24,86
66940,2015-05-06 03:32:53,65
66967,2015-05-06 04:13:30,54
66992,2015-05-06 05:19:12,48
67017,2015-05-06 06:14:35,58
67042,2015-05-06 07:17:21,45
67066,2015-05-06 09:14:05,31
67086,2015-05-06 10:19:36,66
67109,2015-05-06 11:11:39,89
67151,2015-05-06 13:21:14,128
67177,2015-05-06 14:25:20,151
67202,2015-05-06 15:22:52,168
67228,2015-05-06 17:24:21,303
67253,2015-05-06 19:31:27,127
67279,2015-05-06 20:24:33,137
67304,2015-05-06 21:22:04,137
67329,2015-05-06 22:11:54,134
67354,2015-05-06 23:18:36,124
67379,2015-05-07 00:15:34,94
67403,2015-05-07 01:14:45,78
67424,2015-05-07 02:22:58,69
67448,2015-05-07 03:22:57,62
67472,2015-05-07 04:22:31,58
67494,2015-05-07 05:24:22,51
67515,2015-05-07 07:22:27,68
67536,2015-05-07 08:27:48,26
67560,2015-05-07 09:15:13,58
67586,2015-05-07 10:07:19,69
67614,2015-05-07 11:14:52,124
67642,2015-05-07 14:19:55,123
67667,2015-05-07 15:21:21,136
67692,2015-05-07 16:17:52,130
67716,2015-05-07 17:23:58,100
67740,2015-05-07 18:19:49,95
67765,2015-05-07 19:19:21,85
67789,2015-05-07 20:21:12,75
67813,2015-05-07 21:07:04,130
67839,2015-05-07 22:16:26,110
67862,2015-05-08 00:11:13,75
67885,2015-05-08 01:17:17,70
67908,2015-05-08 01:17:36,70
67931,2015-05-08 10:30:46,72
67952,2015-05-08 11:15:10,112
67974,2015-05-08 12:13:46,125
67996,2015-05-08 13:18:03,68
68017,2015-05-08 17:18:52,39
68035,2015-05-08 18:19:01,52
68051,2015-05-08 19:28:26,32
68066,2015-05-09 08:12:26,2
68095,2015-05-09 09:21:21,3
68111,2015-05-09 10:24:55,6
68127,2015-05-09 11:18:50,4
68143,2015-05-09 12:13:05,9
68173,2015-05-09 13:18:46,42
68189,2015-05-09 15:47:02,37
68209,2015-05-09 16:20:11,23
68225,2015-05-11 08:20:03,11
68244,2015-05-11 09:20:05,18
68267,2015-05-11 10:18:54,28
68290,2015-05-11 11:22:47,24
68317,2015-05-11 12:28:48,42
68339,2015-05-11 14:36:47,38
68360,2015-05-11 16:23:14,17
68380,2015-05-11 17:21:02,13
68398,2015-05-11 18:19:26,7
68414,2015-05-11 19:21:07,9
68429,2015-05-11 20:19:02,6
68461,2015-05-12 08:18:22,7
68477,2015-05-12 09:20:25,20
68496,2015-05-12 10:21:24,34
68516,2015-05-12 11:16:48,28
68537,2015-05-12 12:20:59,41
68557,2015-05-12 14:13:54,32
68576,2015-05-12 15:19:34,22
68596,2015-05-12 16:21:36,27
68615,2015-05-12 17:26:22,25
68630,2015-05-12 18:19:59,23
68644,2015-05-12 19:16:12,31
68658,2015-05-12 20:27:00,9
68687,2015-05-13 08:16:22,12
68708,2015-05-13 09:19:15,18
68730,2015-05-13 10:13:24,29
68753,2015-05-13 11:15:09,39
68776,2015-05-13 12:20:50,43
68800,2015-05-13 13:28:00,21
68820,2015-05-13 16:18:29,30
68840,2015-05-13 17:16:45,23
68857,2015-05-13 18:27:54,16
68874,2015-05-13 19:17:23,13
68889,2015-05-14 08:19:30,26
68912,2015-05-14 09:17:56,39
68934,2015-05-14 10:22:29,48
68957,2015-05-14 10:22:49,
68967,2015-05-14 11:15:12,51
68994,2015-05-14 12:14:29,38
69019,2015-05-14 13:17:18,35
69034,2015-05-14 14:28:16,45
69051,2015-05-14 15:23:26,53
69068,2015-05-14 16:23:05,26
69088,2015-05-14 18:16:39,22
69107,2015-05-14 19:29:12,17
69125,2015-05-14 20:18:41,7
69141,2015-05-15 08:21:12,12
69161,2015-05-15 09:25:47,15
69182,2015-05-15 10:27:54,18
69202,2015-05-15 12:21:25,32
69226,2015-05-15 13:13:19,26
69276,2015-05-15 14:29:11,36
69291,2015-05-15 16:31:13,12
69310,2015-05-15 17:28:21,6
69326,2015-05-15 19:16:23,4
69343,2015-05-15 20:27:11,4
69360,2015-05-16 08:21:58,2
69375,2015-05-16 09:34:10,2
69391,2015-05-16 10:22:28,3
69408,2015-05-16 11:19:22,4
69425,2015-05-16 12:19:54,10
69439,2015-05-16 13:19:29,21
69455,2015-05-16 14:16:38,28
69471,2015-05-16 16:25:23,32
69488,2015-05-16 17:11:06,16
69504,2015-05-17 12:20:52,10
69523,2015-05-17 13:31:33,16
69545,2015-05-17 14:14:00,22
69566,2015-05-17 15:13:37,33
69588,2015-05-17 16:22:40,34
69609,2015-05-17 17:17:50,24
69643,2015-05-18 11:11:19,28
69662,2015-05-18 12:19:31,40
69681,2015-05-18 13:17:27,27
69703,2015-05-18 14:21:59,25
69723,2015-05-18 15:29:02,37
69745,2015-05-18 17:42:07,23
69760,2015-05-18 18:17:56,31
69776,2015-05-18 19:18:16,37
69794,2015-05-18 20:18:38,16
69808,2015-05-19 08:36:28,19
69826,2015-05-19 09:30:26,92
69845,2015-05-19 12:59:18,77
69866,2015-05-19 13:28:34,77
69887,2015-05-19 14:20:01,87
69907,2015-05-19 15:06:49,65
69927,2015-05-19 15:21:17,64
69946,2015-05-19 16:19:24,43
69965,2015-05-19 19:18:17,17
69985,2015-05-19 20:11:33,14
69999,2015-05-19 20:12:27,14
70019,2015-05-20 08:21:17,14
70042,2015-05-20 09:20:44,49
70067,2015-05-20 10:22:32,62
70094,2015-05-20 11:15:58,68
70118,2015-05-20 12:19:03,34
70144,2015-05-20 13:32:02,63
70166,2015-05-20 14:23:29,62
70188,2015-05-20 15:20:11,57
70210,2015-05-20 16:19:10,34
70231,2015-05-20 18:21:30,13
70248,2015-05-20 20:17:28,11
70268,2015-05-21 08:19:28,14
70290,2015-05-21 09:15:01,16
70313,2015-05-21 10:14:11,28
70336,2015-05-21 11:18:09,27
70360,2015-05-21 12:19:31,28
70383,2015-05-21 13:13:24,38
70400,2015-05-21 14:12:39,40
70419,2015-05-21 15:25:30,45
70440,2015-05-21 16:28:49,42
70460,2015-05-21 19:19:34,18
70479,2015-05-21 20:17:03,20
70498,2015-05-22 08:30:04,10
70516,2015-05-22 09:21:30,21
70535,2015-05-22 10:21:51,29
70555,2015-05-22 11:19:22,32
70575,2015-05-22 13:22:36,29
70600,2015-05-22 14:23:09,47
70626,2015-05-22 14:23:16,47
70652,2015-05-22 15:21:35,45
70678,2015-05-22 16:27:33,26
70702,2015-05-22 17:11:05,9
70716,2015-05-22 18:14:33,10
70730,2015-05-22 19:16:33,7
70745,2015-05-22 20:21:34,8
70760,2015-05-23 08:17:12,0
70775,2015-05-23 09:27:57,0
70789,2015-05-23 10:21:45,1
70805,2015-05-23 11:11:29,6
70821,2015-05-23 12:21:15,4
70835,2015-05-23 14:19:55,8
70851,2015-05-23 16:35:12,8
70869,2015-05-24 12:17:58,4
70887,2015-05-24 13:09:50,7
70906,2015-05-24 14:16:07,5
70924,2015-05-24 15:15:25,8
70944,2015-05-24 16:15:50,8
70963,2015-05-24 17:26:05,5
70980,2015-05-26 08:17:45,12
70999,2015-05-26 08:17:55,12
71018,2015-05-26 09:33:42,23
71036,2015-05-26 10:20:54,46
71055,2015-05-26 16:18:11,32
71076,2015-05-26 18:18:30,24
71091,2015-05-26 19:16:31,26
71106,2015-05-26 20:17:39,17
71124,2015-05-27 08:18:04,12
71145,2015-05-27 09:12:48,42
